id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.0.weight_frobenius_norm,mlp.0.weight_spectral_norm,mlp.0.weight_alpha,mlp.0.weight_alpha_hat,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.1.weight_frobenius_norm,mlp.1.weight_spectral_norm,mlp.1.weight_alpha,mlp.1.weight_alpha_hat,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.2.weight_frobenius_norm,mlp.2.weight_spectral_norm,mlp.2.weight_alpha,mlp.2.weight_alpha_hat,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,out.weight_frobenius_norm,out.weight_spectral_norm,out.weight_alpha,out.weight_alpha_hat
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_16_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.005,16,standard,320,0.07240565121173859,True,0.12900422513484955,0.08277219533920288,0.3465346097946167,1.2178608179092407,-0.8263911008834839,3.6229708194732666,2.6537740230560303,1.5827657204711167,3.438441002490236,-0.01633485220372677,0.03623034432530403,0.4738132655620575,0.9695194363594055,-1.4997838735580444,3.792757987976074,2.7543509006500244,1.275665623009514,4.366388218842905,0.017212804406881332,0.03154055029153824,0.2912321388721466,0.9890666007995605,-0.7306013107299805,2.333922863006592,1.5197091102600098,1.236837531058788,2.482909682241114,0.09506481885910034,0.10004475712776184,0.20148953795433044,0.6181735396385193,-0.2535311281681061,1.78231942653656,1.2283391952514648,1.4117058515445853,2.2636723645299304
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_16_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.005,16,robust,320,0.07195650786161423,True,0.10319127887487411,0.05994248390197754,0.3314284682273865,1.1343380212783813,-1.0223814249038696,3.4010813236236572,2.2934250831604004,1.3776078768368807,2.031086485671796,-0.0072107985615730286,0.09795915335416794,0.47586920857429504,0.6814521551132202,-1.4565907716751099,3.8073909282684326,2.7773358821868896,1.4325598228482814,3.2420133671711895,0.015350878238677979,0.06488561630249023,0.2861773669719696,0.6986944079399109,-0.5732362866401672,2.292710304260254,1.4075632095336914,1.2416817560457276,2.243404885653539,0.09059104323387146,0.0939248651266098,0.1879524439573288,0.6145395636558533,-0.25006577372550964,1.6691622734069824,1.0465797185897827,1.5195673253541382,1.8069751523352269
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_16_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.005,16,minmax,320,0.0769004076719284,True,0.0893535241484642,0.05105108022689819,0.25917237997055054,0.9660313129425049,-0.5384916663169861,2.6860415935516357,2.1966686248779297,1.3896380933707038,4.118384684523391,-0.006488410755991936,-0.012828313745558262,0.3622382879257202,0.6436872482299805,-1.2884963750839233,2.898371458053589,2.080674648284912,1.4004695620751528,3.567609582898914,0.011447952128946781,-0.008836142718791962,0.2346634566783905,0.6517184376716614,-0.6065119504928589,1.8795403242111206,1.2678451538085938,1.180911468132044,2.2633461688072694,0.0669894888997078,0.07543610036373138,0.17455796897411346,0.4675839841365814,-0.23485167324543,1.495766282081604,0.7479307651519775,1.2962549880947296,1.2136416425745147
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_32_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.005,32,identity,320,0.08113951236009598,True,0.02521485649049282,-0.0044233063235878944,0.21014606952667236,0.6144724488258362,-0.3772982954978943,2.0737712383270264,1.2873337268829346,1.5063402339680914,2.293042846762018,0.025800762698054314,0.061365604400634766,0.2598349452018738,0.48176270723342896,-0.822961151599884,2.088902235031128,1.2842381000518799,1.318913599702537,2.4667031734903757,0.08811128884553909,0.05121001973748207,0.25528770685195923,0.6434516906738281,-0.3458826243877411,2.160524606704712,1.2738862037658691,1.1928148983262024,2.473241303332048,0.11814364045858383,0.13344216346740723,0.22389726340770721,0.5705747604370117,-0.5251810550689697,2.02524733543396,1.4254602193832397,1.240755747209039,2.194289074574548
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_32_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.005,32,standard,320,0.07368510961532593,True,0.1440306156873703,0.0865311473608017,0.3752938508987427,1.8067294359207153,-0.7336844801902771,3.938612461090088,2.46882700920105,1.3615905174299399,2.903914692857475,-0.0197502039372921,-0.006698518991470337,0.5027696490287781,0.9114511609077454,-1.5309878587722778,4.025259494781494,2.8720996379852295,1.1932230390290812,2.655353852074736,0.021508285775780678,-0.01253250241279602,0.3484707772731781,1.110019564628601,-0.9657310247421265,2.7930712699890137,1.654674768447876,1.140234865561045,2.3555645496232107,-0.028136063367128372,0.019583558663725853,0.33856239914894104,0.4950188398361206,-1.3950557708740234,2.7178359031677246,2.108584403991699,1.402389027945977,4.111985072292638
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.005,32,robust,320,0.07242526859045029,True,0.1463400423526764,0.061397746205329895,0.3835304379463196,1.6758984327316284,-0.7220953702926636,4.022071361541748,2.808342456817627,1.4346182526190594,3.3365409878548973,0.062347665429115295,0.1361992359161377,0.5237293243408203,0.8267912864685059,-2.108623504638672,4.219419002532959,3.393886089324951,1.1909039320863812,5.003263088714048,0.019181715324521065,0.023114511743187904,0.27062714099884033,0.6140790581703186,-0.48428547382354736,2.1704485416412354,1.2873203754425049,1.1489817598313614,1.4572137727966805,0.06272988766431808,0.1057596504688263,0.18879960477352142,0.44320040941238403,-0.3350960314273834,1.5915844440460205,0.8771077990531921,1.2274456728795167,1.2501798659894212
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_32_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.005,32,minmax,320,0.07662209868431091,True,0.10877088457345963,0.075182244181633,0.3013334572315216,1.2898540496826172,-0.4523523151874542,3.138911247253418,2.4300894737243652,1.40628620953838,3.0339136708798353,0.03572491556406021,0.021050013601779938,0.3696191608905792,0.9699111580848694,-1.0535001754760742,2.9707329273223877,2.0277557373046875,1.2682733273404043,2.3815512410210498,0.002355692908167839,0.02948656678199768,0.25754112005233765,0.48713168501853943,-0.6608889698982239,2.060415029525757,1.1865441799163818,1.154547578390051,1.6759888344291054,0.0176624096930027,0.0657493844628334,0.27432915568351746,0.48420560359954834,-1.037286400794983,2.1991772651672363,1.4881476163864136,1.2819508713488987,2.3031102782645965
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.005,64,identity,320,0.09563363343477249,False,0.03034990094602108,-0.00182475452311337,0.21327799558639526,0.5401893854141235,-0.40840834379196167,2.110740900039673,1.3512413501739502,1.6419513896533293,2.7936553098005694,0.04200281202793121,0.07711201161146164,0.26332011818885803,0.5401549339294434,-0.6721892356872559,2.133192539215088,1.3384147882461548,1.2493515462361762,1.7128811403613,0.08360692113637924,0.040594831109046936,0.26995155215263367,0.7991151809692383,-0.3549019396305084,2.260817050933838,1.3115782737731934,1.1868678791971428,2.794674322596064,0.14923575520515442,0.17100776731967926,0.20794044435024261,0.5811853408813477,-0.31928932666778564,2.0476021766662598,1.3727507591247559,1.256479352754831,1.9288467468222075
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.005,64,standard,320,0.07307885587215424,True,0.1301194429397583,0.05708639323711395,0.42198610305786133,1.6128062009811401,-0.7703881859779358,4.326698303222656,3.083613157272339,1.333199126130166,2.877147008335822,0.0551760159432888,0.10775911808013916,0.5883399248123169,1.1880831718444824,-2.011045455932617,4.727372646331787,3.2909767627716064,1.2055598541902934,3.358358078111072,0.014185133390128613,-0.028509942814707756,0.30116674304008484,0.6613823175430298,-0.8425518870353699,2.4120051860809326,1.5215840339660645,1.269199853702236,2.629035311924459,0.0969807356595993,0.08459913730621338,0.2046191543340683,0.7588887214660645,-0.22573450207710266,1.811505675315857,1.210715651512146,1.251590405085064,1.6695126727627996
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.005,64,robust,320,0.07256155461072922,True,0.07857077568769455,0.0006085290224291384,0.37554940581321716,1.6932131052017212,-0.8561054468154907,3.7592859268188477,2.972669839859009,1.4100300933842669,4.4738851013274195,0.04765765741467476,0.08180855214595795,0.5094794034957886,1.355995774269104,-1.7042468786239624,4.093628406524658,2.6931889057159424,1.305547676569844,2.3950016302698125,0.04096928983926773,0.025771459564566612,0.31454160809516907,0.7277426719665527,-0.5819677710533142,2.537588357925415,1.7686338424682617,1.2433157600256834,2.2203550561612646,0.08433490991592407,0.10115671157836914,0.19066618382930756,0.419963538646698,-0.48001590371131897,1.667879581451416,0.969237744808197,1.295605210286153,1.5149259456873334
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_64_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.005,64,minmax,320,0.07820920646190643,True,0.12162838131189346,0.04547959938645363,0.3474009931087494,1.174532413482666,-0.726456344127655,3.6064066886901855,3.129108190536499,1.3432295725819625,4.865394934061453,0.033720776438713074,0.02655000425875187,0.34236159920692444,0.7808536887168884,-0.9641278386116028,2.752145767211914,1.9586515426635742,1.2211983640134265,2.5335816650362957,-0.007114037871360779,-0.030272092670202255,0.2158193141222,0.47101446986198425,-0.6417611837387085,1.727492332458496,1.0891199111938477,1.287392422536711,1.845527441881671,0.042974911630153656,0.034454889595508575,0.17926457524299622,0.47527122497558594,-0.28475892543792725,1.474750280380249,0.777358889579773,1.2789919960904126,1.4463678651828933
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_128_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.005,128,identity,320,0.08085796982049942,True,0.03406774625182152,0.02061247080564499,0.20464050769805908,0.5405469536781311,-0.393180251121521,2.03265380859375,1.270979404449463,1.6259004547746625,2.4490447732935468,0.06542783975601196,0.10196411609649658,0.2560884654521942,0.7854094505310059,-0.39799630641937256,2.1145153045654297,1.4094096422195435,1.2513839180222759,2.0564071694951926,0.07075219601392746,0.03412161022424698,0.2572750151157379,0.6347015500068665,-0.384200781583786,2.134610891342163,1.3371027708053589,1.0843874094590082,2.56493379191179,0.1467432826757431,0.16111910343170166,0.19849549233913422,0.574514627456665,-0.33896520733833313,1.9747860431671143,1.3760578632354736,1.32580633772371,1.9194552126324889
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_128_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.005,128,standard,320,0.07183767110109329,True,0.1469305455684662,0.06952568143606186,0.38900938630104065,1.4021666049957275,-0.7416225671768188,4.074312210083008,2.7717695236206055,1.395489244678124,2.959091480693713,-0.026814188808202744,0.060694947838783264,0.5928325653076172,0.9643884897232056,-2.358384847640991,4.747509002685547,3.839420795440674,1.1713163269988316,3.6246052174922276,0.02714303880929947,-0.05076739937067032,0.3999711573123932,1.8359864950180054,-0.7624253630638123,3.2071287631988525,2.599999189376831,1.2807318533429233,5.204102950199757,-0.019661609083414078,0.01966211199760437,0.26286497712135315,0.4680943787097931,-0.8243009448051453,2.1087942123413086,1.6425803899765015,1.1952688844139572,2.149873687616882
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_128_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.005,128,robust,320,0.07243585586547852,True,0.14066441357135773,0.043162859976291656,0.39001527428627014,1.5753180980682373,-0.8010333776473999,4.062295913696289,3.1087608337402344,1.3035958389872286,3.15201825913237,-0.011514069512486458,0.13224680721759796,0.6688051819801331,1.2119545936584473,-2.1187705993652344,5.351234436035156,3.915703773498535,1.2448538557192195,2.70740511713086,-0.012126605957746506,0.001334137748926878,0.29568198323249817,0.5940728187561035,-0.6777547001838684,2.3674445152282715,1.3843895196914673,1.2162140992094992,1.8892486169923415,0.00214376300573349,0.02946636453270912,0.22790364921092987,0.4719618558883667,-0.5445470809936523,1.8233098983764648,1.3564183712005615,1.2098297741227875,3.2132809323007634
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_128_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.005,128,minmax,320,0.0775361955165863,True,0.11548338085412979,0.043596044182777405,0.31818562746047974,1.2323399782180786,-0.46030157804489136,3.3165550231933594,2.7925446033477783,1.56006089917723,4.691364555311185,-0.07366999983787537,-0.05740427225828171,0.3846823275089264,0.9526270031929016,-1.0346105098724365,3.1333842277526855,2.264505624771118,1.1297590484703157,4.256348274029845,-0.009634111076593399,-0.047834474593400955,0.2566344738006592,0.7134078741073608,-0.7184774875640869,2.0545220375061035,1.375830888748169,1.1620598563950482,2.339057499659478,0.050365038216114044,0.03623899444937706,0.1809840351343155,0.4652276039123535,-0.35678553581237793,1.5028901100158691,0.7782856225967407,1.165475047634177,1.2042669374327997
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_256_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.005,256,identity,320,0.08268467336893082,True,0.0817665234208107,0.07180479168891907,0.19805294275283813,0.5812138915061951,-0.32143735885620117,2.0993881225585938,1.2744154930114746,1.5730151423508767,1.9636907427149948,0.005241767968982458,0.04807557910680771,0.2794356048107147,0.5001288056373596,-0.8737744688987732,2.2358782291412354,1.4616779088974,1.2137229727552417,2.4262106074494625,0.14068953692913055,0.07427946478128433,0.34268441796302795,1.336280345916748,-0.3506356179714203,2.9635238647460938,2.5724945068359375,1.161813748558792,5.548528871846498,0.1567179560661316,0.15649721026420593,0.19943469762802124,0.5904409885406494,-0.30079638957977295,2.0291430950164795,1.4739978313446045,1.3127281542531097,2.2154556699185535
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_256_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.005,256,standard,320,0.07326620817184448,True,0.13008415699005127,0.08257123827934265,0.35878899693489075,1.699318528175354,-0.7355054616928101,3.739323139190674,2.3404734134674072,1.252885840018465,2.7170976505659197,-0.018150944262742996,0.1137174516916275,0.5984136462211609,1.019758939743042,-2.1795918941497803,4.789511203765869,3.1229817867279053,1.109001517702332,2.4165633767015393,0.1082286611199379,0.05013151466846466,0.41780945658683777,1.3392225503921509,-0.6144869923591614,3.452796697616577,2.5045154094696045,1.1079122106944743,2.8371968795208375,0.022057490423321724,0.03630857169628143,0.2814474105834961,0.6582685112953186,-0.7339985966682434,2.258483409881592,1.9138844013214111,1.263570166601441,3.831246953744569
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_256_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.005,256,robust,320,0.07151074707508087,True,0.08923077583312988,0.0318668968975544,0.3292083144187927,1.499518871307373,-0.9014521837234497,3.3419551849365234,2.5626277923583984,1.5669372941568138,3.981312157516224,-0.08155088126659393,0.05048419535160065,0.5730922818183899,0.7214099168777466,-1.8545145988464355,4.630924224853516,3.5078306198120117,1.19656487544065,3.8503628249773176,0.006847304292023182,0.037870172411203384,0.4291628301143646,0.8942050337791443,-1.2349517345428467,3.43373966217041,2.2082290649414062,1.287561055768849,1.9804303584887335,0.07778377830982208,0.11656427383422852,0.3145701587200165,0.7790453433990479,-0.9686885476112366,2.5923542976379395,1.7701315879821777,1.1275749904306123,2.2914593502721066
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.005_batch_size_256_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.005,256,minmax,320,0.07507389783859253,True,0.06139853224158287,0.041135773062705994,0.35202187299728394,1.2974119186401367,-1.989953637123108,3.5011656284332275,2.9784607887268066,1.5069691445445157,6.13625623841534,-0.0851932242512703,-0.05983274430036545,0.47001808881759644,0.7364007830619812,-2.4485065937042236,3.8214123249053955,2.9660656452178955,1.1621244317943573,2.9222119207436066,0.04048267751932144,0.048590391874313354,0.29977941513061523,0.7500631809234619,-0.8352828025817871,2.420003890991211,1.730671763420105,1.1385955849844205,2.467078263491353,0.06975121796131134,0.08753648400306702,0.17501643300056458,0.4288138747215271,-0.3200379014015198,1.507230281829834,0.8427422642707825,1.2617995652458511,1.6130712571306831
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.001,16,identity,320,0.08628804981708527,False,0.07443016767501831,0.0756780207157135,0.16850285232067108,0.3705270290374756,-0.34432047605514526,1.8048750162124634,1.0015742778778076,1.5862619825721729,1.9103452115800614,0.05659926310181618,0.07153192162513733,0.24011991918087006,0.45972979068756104,-0.40007805824279785,1.9736026525497437,1.3641382455825806,1.2197854190907773,2.0957574742429737,0.11798571795225143,0.07817092537879944,0.27815765142440796,0.8526288270950317,-0.3046504557132721,2.4171693325042725,1.8977668285369873,1.1502568577047545,3.7511729066371444,0.12218164652585983,0.13336732983589172,0.19350051879882812,0.5227856040000916,-0.2582804560661316,1.8307734727859497,1.2126376628875732,1.1760815705540715,1.5078189470300947
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.001,16,standard,320,0.07344093173742294,True,0.0673222616314888,0.0377022922039032,0.2656427025794983,0.7672847509384155,-0.602008044719696,2.68503999710083,1.7248332500457764,1.3923360824803748,3.0753200117453465,0.04092974588274956,0.0885394737124443,0.337487131357193,0.7851142287254333,-0.8443630337715149,2.719680070877075,1.7589454650878906,1.2627505252168865,2.325130855508966,0.030429484322667122,0.012603817507624626,0.2828599810600281,0.9334188103675842,-0.7148287892341614,2.2759363651275635,1.541269063949585,1.1825952470047503,2.7079941995142316,0.03752376139163971,0.028937432914972305,0.2096831053495407,0.4769754111766815,-0.4263233244419098,1.7041133642196655,1.060006856918335,1.4290088207267018,1.9859980621746682
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.001,16,robust,320,0.07319051027297974,True,0.05280451104044914,0.03519842028617859,0.25594446063041687,0.7254020571708679,-0.6211119294166565,2.5605475902557373,1.8312249183654785,1.4343086102784846,2.7942870167870355,0.06153477728366852,0.10445815324783325,0.3037857711315155,0.6223479509353638,-1.0712873935699463,2.479642868041992,1.7834594249725342,1.273214746249776,3.2534999745832764,0.034475989639759064,0.06957218050956726,0.2719716727733612,0.9583985209465027,-0.604049801826477,2.1931848526000977,1.4721065759658813,1.2855299165139775,2.662477862860467,0.09522800147533417,0.08604570478200912,0.1817135512828827,0.48107755184173584,-0.22362062335014343,1.6412324905395508,1.0029023885726929,1.193601405749707,1.2634783732698542
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.001,16,minmax,320,0.0797448679804802,True,0.0765015110373497,0.06899703294038773,0.2171204388141632,0.6815817356109619,-0.393297404050827,2.2555270195007324,1.718136191368103,1.3086123346981555,2.323007445117334,0.040836453437805176,0.0869954526424408,0.29272592067718506,0.5319757461547852,-0.9575435519218445,2.364485025405884,1.7742081880569458,1.3434094500039924,2.4929798315565583,0.003763108979910612,-0.02184668742120266,0.24283713102340698,0.6989940404891968,-0.6360443234443665,1.9429302215576172,1.228759527206421,1.284004325414351,2.6243651305398776,0.06053634732961655,0.044658221304416656,0.18902193009853363,0.4627980589866638,-0.25680795311927795,1.5878325700759888,0.9035636782646179,1.3045143518781237,1.3285988430991669
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_32_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.001,32,identity,320,0.08480718731880188,False,0.07980922609567642,0.08678668737411499,0.17002449929714203,0.3947596848011017,-0.3092288672924042,1.8402916193008423,1.0411622524261475,1.58534974329369,1.8587485132311592,0.05975539609789848,0.088408462703228,0.24625882506370544,0.48911863565444946,-0.4192941188812256,2.02724027633667,1.4239469766616821,1.1956461121476258,2.1396832597082964,0.11950594931840897,0.08119899034500122,0.28187108039855957,0.8733039498329163,-0.3098834156990051,2.4492673873901367,1.9336752891540527,1.1497779729543058,3.856275381052326,0.12482094764709473,0.13527819514274597,0.19372744858264923,0.521809995174408,-0.2571711242198944,1.8436589241027832,1.2320997714996338,1.186643420224324,1.5478306197575702
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_32_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.001,32,standard,320,0.07348014414310455,True,0.0657610222697258,0.04241529852151871,0.276702344417572,0.8175511956214905,-0.5598697066307068,2.7866315841674805,1.8738924264907837,1.4488252894697649,3.330181666281701,0.02077539637684822,0.04670073464512825,0.3439329266548157,0.8786652088165283,-0.9497466087341309,2.756478786468506,1.7422629594802856,1.181121529865754,2.077494566517012,0.035559073090553284,0.033359430730342865,0.2767338156700134,0.9770439863204956,-0.48075470328330994,2.232072353363037,1.578869104385376,1.1642565148978203,3.2102276889183186,0.04873410239815712,0.04508811980485916,0.20399315655231476,0.5189056396484375,-0.4762735962867737,1.6778695583343506,1.033211588859558,1.1655830796139943,1.6236762736047248
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.001,32,robust,320,0.07314690202474594,True,0.08056215196847916,0.07995563000440598,0.2743200659751892,0.7914759516716003,-0.738702118396759,2.8012871742248535,2.005319356918335,1.4837438231161084,3.301593410242577,0.07286141812801361,0.07224738597869873,0.33024588227272034,0.7667855024337769,-1.1296473741531372,2.7055041790008545,1.8689299821853638,1.198210662787185,2.559115627163368,0.049746524542570114,0.05555468052625656,0.2849544882774353,1.0140118598937988,-0.5866073369979858,2.3141136169433594,1.662785530090332,1.2891955712791374,3.2143389729807352,0.07738983631134033,0.07287006080150604,0.19456154108047485,0.4783233106136322,-0.25194424390792847,1.6751048564910889,0.9828758239746094,1.302707374480702,1.3019628911107246
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_32_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.001,32,minmax,320,0.07925394177436829,True,0.11164236068725586,0.10989795625209808,0.23492252826690674,0.6680434942245483,-0.5832598209381104,2.5484604835510254,1.8015203475952148,1.3880075190323864,2.456093558606096,0.07148416340351105,0.12268093228340149,0.2705060541629791,0.6209089159965515,-0.647896945476532,2.238335371017456,1.486133098602295,1.2691505826898206,1.8785991795376273,0.005832522176206112,-0.0032199230045080185,0.2532975375652313,0.6663780808448792,-0.6239965558052063,2.0269172191619873,1.2149699926376343,1.3179938609158772,2.517687178093472,0.06401577591896057,0.05273774638772011,0.19036662578582764,0.4892905652523041,-0.26174840331077576,1.6067352294921875,0.9352431893348694,1.2933764546920332,1.3837515994780236
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.001,64,identity,320,0.08350923657417297,False,0.08031594008207321,0.08857882022857666,0.1726202815771103,0.4028356075286865,-0.3131047487258911,1.865435004234314,1.0548406839370728,1.6016513873103464,1.8591856336470958,0.05939251556992531,0.08848805725574493,0.2506985664367676,0.4940558075904846,-0.45653364062309265,2.0611023902893066,1.4866186380386353,1.2032453894400261,2.458081421297802,0.12320125848054886,0.08698812872171402,0.2890881597995758,0.9049140810966492,-0.3117457628250122,2.513967514038086,2.0054659843444824,1.1953317349914678,4.11522573837926,0.13054834306240082,0.1397799551486969,0.19565698504447937,0.5399705171585083,-0.2644817531108856,1.8816932439804077,1.2870736122131348,1.2102332554995587,1.651552327600248
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.001,64,standard,320,0.07424969971179962,True,0.08953431993722916,0.056092388927936554,0.28060418367385864,0.8773006796836853,-0.5869659185409546,2.8859124183654785,2.161100387573242,1.40971223698154,3.6574867267126407,0.06350454688072205,0.03852468356490135,0.33397409319877625,0.9417690634727478,-1.1727017164230347,2.719665050506592,1.9122591018676758,1.2499925948625115,3.1883921088933027,0.020947784185409546,0.01051013357937336,0.27209359407424927,0.9008991122245789,-0.4872311055660248,2.183190107345581,1.5296964645385742,1.2827437683967182,4.60132929131495,0.0674469918012619,0.04745239391922951,0.18747608363628387,0.4761544167995453,-0.23485167324543,1.5939159393310547,0.8764170408248901,1.225729902132975,1.1877643990028366
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.001,64,robust,320,0.07328905165195465,True,0.08149943500757217,0.04481218755245209,0.2686409056186676,0.8198455572128296,-0.48013070225715637,2.7505943775177,1.9557603597640991,1.437258184675783,3.3135823405170557,0.10059195756912231,0.13299429416656494,0.3344447910785675,0.8223599195480347,-1.0055325031280518,2.793959856033325,1.9630398750305176,1.2078360527351475,3.536094408118704,-0.0014672502875328064,0.02579527162015438,0.29743868112564087,0.8345187902450562,-0.6291640400886536,2.3795385360717773,1.561323881149292,1.2998699005752112,2.2988803137993012,0.07009746134281158,0.07513860613107681,0.18643811345100403,0.4919794797897339,-0.22437112033367157,1.5934430360794067,0.8804591298103333,1.2555784018299847,1.2777164703988182
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_64_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.001,64,minmax,320,0.07902365177869797,True,0.07090745121240616,0.04745132476091385,0.2312735617160797,0.8074249625205994,-0.48252642154693604,2.3701205253601074,1.8462600708007812,1.37156868236863,2.4588800836318474,0.055529139935970306,0.09282005578279495,0.29376667737960815,0.5880655646324158,-1.1111260652542114,2.3917505741119385,1.6242918968200684,1.2868844955692031,2.0123943541700684,0.021762587130069733,0.0156436525285244,0.2551731467247009,0.7465919256210327,-0.6747915148735046,2.0487959384918213,1.3033413887023926,1.3246288971212283,2.5359799138822985,0.060040343552827835,0.03769664466381073,0.18710929155349731,0.4302436411380768,-0.2502038776874542,1.5720504522323608,0.8532089591026306,1.250252845270315,1.2197103149041488
