id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,total_params,smape,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.3.weight_mean,mlp.3.weight_median,mlp.3.weight_std,mlp.3.weight_max,mlp.3.weight_min,mlp.4.weight_mean,mlp.4.weight_median,mlp.4.weight_std,mlp.4.weight_max,mlp.4.weight_min,mlp.5.weight_mean,mlp.5.weight_median,mlp.5.weight_std,mlp.5.weight_max,mlp.5.weight_min,mlp.6.weight_mean,mlp.6.weight_median,mlp.6.weight_std,mlp.6.weight_max,mlp.6.weight_min,mlp.7.weight_mean,mlp.7.weight_median,mlp.7.weight_std,mlp.7.weight_max,mlp.7.weight_min,mlp.8.weight_mean,mlp.8.weight_median,mlp.8.weight_std,mlp.8.weight_max,mlp.8.weight_min,mlp.9.weight_mean,mlp.9.weight_median,mlp.9.weight_std,mlp.9.weight_max,mlp.9.weight_min,mlp.10.weight_mean,mlp.10.weight_median,mlp.10.weight_std,mlp.10.weight_max,mlp.10.weight_min,mlp.11.weight_mean,mlp.11.weight_median,mlp.11.weight_std,mlp.11.weight_max,mlp.11.weight_min
Gluonts_m1_quarterly_num_layers_2_hidden_size_24_max_steps_200,Gluonts,m1_quarterly,4,2,2,24,200,770,0.062427353113889694,0.03874526545405388,0.06023603677749634,0.282045841217041,0.5437248349189758,-0.49531495571136475,0.06625239551067352,0.0915888100862503,0.13410164415836334,0.25829052925109863,-0.15359380841255188,0.02405395358800888,0.0187738798558712,0.12997883558273315,0.370179682970047,-0.2678557336330414,0.02666589245200157,0.021293316036462784,0.13754475116729736,0.642820417881012,-0.26197806000709534,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_2_hidden_size_24_max_steps_300,Gluonts,m1_quarterly,4,2,2,24,300,770,0.05986287072300911,0.051976799964904785,0.0804748386144638,0.2760172486305237,0.5479815006256104,-0.4950268864631653,0.06502410769462585,0.08973836898803711,0.13731235265731812,0.25804394483566284,-0.1936042457818985,0.01959003321826458,0.020597364753484726,0.1424471139907837,0.45108652114868164,-0.3531241714954376,0.02666589245200157,0.021293316036462784,0.13754475116729736,0.642820417881012,-0.26197806000709534,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_2_hidden_size_24_max_steps_500,Gluonts,m1_quarterly,4,2,2,24,500,770,0.05656283721327782,0.05251750722527504,0.07882331311702728,0.2792885899543762,0.5514857172966003,-0.5091507434844971,0.06058550998568535,0.08139550685882568,0.14756010472774506,0.26086464524269104,-0.3649686574935913,0.014514949172735214,0.014220980927348137,0.1650744378566742,0.4914611577987671,-0.5374542474746704,0.02666589245200157,0.021293316036462784,0.13754475116729736,0.642820417881012,-0.26197806000709534,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_4_max_steps_100,Gluonts,m1_quarterly,4,2,3,4,100,70,0.830152690410614,0.06352068483829498,0.07675931602716446,0.21057935059070587,0.40487369894981384,-0.36745768785476685,0.1372787356376648,0.10949695855379105,0.2667097747325897,0.5591838955879211,-0.23234610259532928,-0.008410091511905193,-0.1156555786728859,0.33460891246795654,0.5216938853263855,-0.45594266057014465,0.06959745287895203,-0.006246431730687618,0.2976161539554596,0.6135355830192566,-0.4031551480293274,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_4_max_steps_200,Gluonts,m1_quarterly,4,2,3,4,200,70,0.21248488128185272,0.15607070922851562,0.15743085741996765,0.23075620830059052,0.532740592956543,-0.28698378801345825,0.21505635976791382,0.25157079100608826,0.3063196837902069,0.6939957737922668,-0.21929694712162018,0.054080780595541,-0.09911368042230606,0.38621190190315247,0.680569052696228,-0.4559394121170044,0.10388974845409393,0.0631411001086235,0.31827110052108765,0.7548465132713318,-0.40111103653907776,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_4_max_steps_300,Gluonts,m1_quarterly,4,2,3,4,300,70,0.11102169007062912,0.1611379086971283,0.1664990484714508,0.2343582957983017,0.5397337675094604,-0.28831028938293457,0.2258864939212799,0.31405115127563477,0.2920171022415161,0.6167263984680176,-0.21941272914409637,0.0630059540271759,-0.08655612170696259,0.3858747184276581,0.6973928213119507,-0.4559394121170044,0.10395300388336182,0.07178352028131485,0.32189956307411194,0.7730217576026917,-0.40111103653907776,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_4_max_steps_500,Gluonts,m1_quarterly,4,2,3,4,500,70,0.06637570261955261,0.16460496187210083,0.18495704233646393,0.24237406253814697,0.551862895488739,-0.2886844873428345,0.225559800863266,0.3547992408275604,0.2862827181816101,0.5492916703224182,-0.21994581818580627,0.07693250477313995,-0.06568577885627747,0.3873522877693176,0.7099764347076416,-0.4559394121170044,0.10538637638092041,0.08202213048934937,0.32782459259033203,0.7944766283035278,-0.40111103653907776,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_8_max_steps_100,Gluonts,m1_quarterly,4,2,3,8,100,202,0.5911934971809387,0.060717225074768066,0.07388681918382645,0.24489907920360565,0.549937903881073,-0.4956234395503998,0.027408495545387268,-0.026081383228302002,0.24522612988948822,0.43673503398895264,-0.2596280872821808,0.037611186504364014,0.05249101668596268,0.19865131378173828,0.4317552447319031,-0.2761771082878113,0.030997958034276962,0.048309147357940674,0.21906279027462006,0.4400140643119812,-0.33371198177337646,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_8_max_steps_200,Gluonts,m1_quarterly,4,2,3,8,200,202,0.06410618871450424,0.11029894649982452,0.16594198346138,0.25842246413230896,0.6160700917243958,-0.4994511604309082,0.06261590123176575,0.010365799069404602,0.26523831486701965,0.5331119298934937,-0.259626567363739,0.06739556789398193,0.0785427987575531,0.21075469255447388,0.4817095398902893,-0.2761780023574829,0.048097386956214905,0.0660545751452446,0.23222491145133972,0.5443031787872314,-0.33371198177337646,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_8_max_steps_300,Gluonts,m1_quarterly,4,2,3,8,300,202,0.062002845108509064,0.10839609801769257,0.16256195306777954,0.25975555181503296,0.6256018280982971,-0.5011270046234131,0.060540296137332916,0.012823551893234253,0.2680079936981201,0.531287431716919,-0.259626567363739,0.0726696103811264,0.0746033787727356,0.2107076644897461,0.48382338881492615,-0.2761780023574829,0.0522078275680542,0.0660545751452446,0.23163729906082153,0.5428441166877747,-0.33371198177337646,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_8_max_steps_500,Gluonts,m1_quarterly,4,2,3,8,500,202,0.06172915920615196,0.10297481715679169,0.1409103274345398,0.2655353844165802,0.646330714225769,-0.5154191255569458,0.05561436340212822,0.013783581554889679,0.27471724152565,0.5337588787078857,-0.29009944200515747,0.0814720168709755,0.07524821162223816,0.2125529646873474,0.4846050441265106,-0.2761780023574829,0.05221244692802429,0.0660545751452446,0.23404240608215332,0.5447517037391663,-0.33371198177337646,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_12_max_steps_100,Gluonts,m1_quarterly,4,2,3,12,100,398,0.15496551990509033,0.06938550621271133,0.10915088653564453,0.2742910087108612,0.5704229474067688,-0.45267942547798157,0.09027271717786789,0.10138849914073944,0.1545548439025879,0.3555198907852173,-0.24451932311058044,0.05731590464711189,0.06366583704948425,0.17975707352161407,0.3900803029537201,-0.3167972266674042,0.01984223537147045,0.010373065248131752,0.17854589223861694,0.38726407289505005,-0.3124561309814453,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
Gluonts_m1_quarterly_num_layers_3_hidden_size_12_max_steps_200,Gluonts,m1_quarterly,4,2,3,12,200,398,0.06414759904146194,0.07449182868003845,0.11509793996810913,0.27920499444007874,0.5866842269897461,-0.4660911560058594,0.09298443794250488,0.0924694836139679,0.15997745096683502,0.37836623191833496,-0.24451932311058044,0.06286074221134186,0.06569316983222961,0.1844596564769745,0.4051019549369812,-0.3282049298286438,0.0252176895737648,0.011552056297659874,0.18158160150051117,0.3942563235759735,-0.3127192556858063,0.02257446199655533,0.029302962124347687,0.12932829558849335,0.4666488468647003,-0.31913232803344727,0.017792971804738045,0.014241030439734459,0.1357300579547882,0.7542960047721863,-0.24267172813415527,-0.010107984766364098,-0.010132945142686367,0.14070498943328857,0.5977120399475098,-0.523645281791687,1.6269998013740405e-05,-0.010701581835746765,0.12423514574766159,0.41586658358573914,-0.2688491940498352,0.0009114316198974848,-0.006373001262545586,0.12827327847480774,0.4461999535560608,-0.3070290982723236,0.018565751612186432,0.023939330130815506,0.12384725362062454,0.26153773069381714,-0.28596019744873047,0.015257039107382298,0.017889060080051422,0.12854914367198944,0.26473355293273926,-0.35546302795410156,0.023547448217868805,0.03518246114253998,0.12413418292999268,0.2643836438655853,-0.22624370455741882,0.02198684960603714,0.01986776292324066,0.1256399005651474,0.2917046844959259,-0.22898681461811066
